0	0.01875
1	0.01875
2	0.01875
3	0.01875
4	0.01875
5	0.01875
6	0.01875
7	0.01875
8	0.01875
9	0.01875
10	0.01875
11	0.01875
12	0.01875
13	0.01875
14	0.01875
15	0.01875
16	0.01875
17	0.01875
18	0.01875
19	0.01875
20	0.01875
21	0.01875
22	0.01875
23	0.01875
24	0.01875
25	0.01875
26	0.01875
27	0.01875
28	0.01875
29	0.01875
30	0.01875
31	0.01875
32	0.01875
33	0.01875
34	0.01875
35	0.01875
36	0.01875
37	0.01875
38	0.01875
39	0.01875
40	0.01875
41	0.01875
42	0.01875
43	0.01875
44	0.01875
45	0.01875
46	0.01875
47	0.01875
48	0.01875
49	0.01875
50	0.01875
51	0.01875
52	0.01875
53	0.01875
54	0.01875
55	0.01875
56	0.01875
57	0.01875
58	0.01875
59	0.01875
60	0.01875
61	0.01875
62	0.01875
63	0.01875
