1	0.0002
2	0.0002
3	0.0002
4	0.0002
5	0.0002
6	0.0002
7	0.0002
8	0.0002
9	0.0002
10	0.0002
11	0.0002
12	0.0002
13	0.0002
14	0.0002
15	0.0002
16	0.0002
17	0.0002
18	0.0002
19	0.0002
20	0.0002
21	0.0002
22	0.0002
23	0.0002
24	0.0002
25	0.0002
26	0.0002
27	0.0002
28	0.0002
29	0.0002
30	0.0002
31	0.0002
32	0.0002
33	0.0002
34	0.0002
35	0.0002
36	0.0002
37	0.0002
38	0.0002
39	0.0002
40	0.0002
41	0.0002
42	0.0002
43	0.0002
44	0.0002
45	0.0002
46	0.0002
47	0.0002
48	0.0002
49	0.0002
50	0.0002
51	0.0002
52	0.0002
53	0.0002
54	0.0002
55	0.0002
56	0.0002
57	0.0002
58	0.0002
59	0.0002
60	0.0002
61	0.0002
62	0.0002
63	0.0002
64	0.0002
65	0.0002
66	0.0002
67	0.0002
68	0.0002
69	0.0002
70	0.0002
71	0.0002
72	0.0002
73	0.0002
74	0.0002
75	0.0002
76	0.0002
77	0.0002
78	0.0002
79	0.0002
80	0.0002
81	0.0002
82	0.0002
83	0.0002
84	0.0002
85	0.0002
86	0.0002
87	0.0002
88	0.0002
89	0.0002
90	0.0002
91	0.0002
92	0.0002
93	0.0002
94	0.0002
95	0.0002
96	0.0002
97	0.0002
98	0.0002
99	0.0002
100	0.0002
