0	0.00585938
1	0.00585938
2	0.00585938
3	0.00585938
4	0.00585938
5	0.00585938
6	0.00585938
7	0.00585938
8	0.00585938
9	0.00585938
10	0.00585938
11	0.00585938
12	0.00585938
13	0.00585938
14	0.00585938
15	0.00585938
16	0.00585938
17	0.00585938
18	0.00585938
19	0.00585938
20	0.00585938
21	0.00585938
22	0.00585938
23	0.00585938
24	0.00585938
25	0.00585938
26	0.00585938
27	0.00585938
28	0.00585938
29	0.00585938
30	0.00585938
31	0.00585938
32	0.00585938
33	0.00585938
34	0.00585938
35	0.00585938
36	0.00585938
37	0.00585938
38	0.00585938
39	0.00585938
40	0.00585938
41	0.00585938
42	0.00585938
43	0.00585938
44	0.00585938
45	0.00585938
46	0.00585938
47	0.00585938
48	0.00585938
49	0.00585938
50	0.00585938
51	0.00585938
52	0.00585938
53	0.00585938
54	0.00585938
55	0.00585938
56	0.00585938
57	0.00585938
58	0.00585938
59	0.00585938
60	0.00585938
61	0.00585938
62	0.00585938
63	0.00585938
64	0.00585938
65	0.00585938
66	0.00585938
67	0.00585938
68	0.00585938
69	0.00585938
70	0.00585938
71	0.00585938
72	0.00585938
73	0.00585938
74	0.00585938
75	0.00585938
76	0.00585938
77	0.00585938
78	0.00585938
79	0.00585938
80	0.00585938
81	0.00585938
82	0.00585938
83	0.00585938
84	0.00585938
85	0.00585938
86	0.00585938
87	0.00585938
88	0.00585938
89	0.00585938
90	0.00585938
91	0.00585938
92	0.00585938
93	0.00585938
94	0.00585938
95	0.00585938
96	0.00585938
97	0.00585938
98	0.00585938
99	0.00585938
100	0.00585938
101	0.00585938
102	0.00585938
103	0.00585938
104	0.00585938
105	0.00585938
106	0.00585938
107	0.00585938
108	0.00585938
109	0.00585938
110	0.00585938
111	0.00585938
112	0.00585938
113	0.00585938
114	0.00585938
115	0.00585938
116	0.00585938
117	0.00585938
118	0.00585938
119	0.00585938
120	0.00585938
121	0.00585938
122	0.00585938
123	0.00585938
124	0.00585938
125	0.00585938
126	0.00585938
127	0.00585938
